Info 0    [00:27:55.523] Starting TS Server
Info 13894[23:19:22.119] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 158 from cache
Info 13895[23:19:22.119] collectAutoImports: response is complete
Info 13896[23:19:22.119] collectAutoImports: 44.51809800043702
Info 13897[23:19:22.119] getCompletionData: Semantic work: 44.64564299955964
Info 13898[23:19:22.123] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.6162040010094643
Info 13899[23:19:22.580] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 13900[23:19:22.648] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 931 structureChanged: false structureIsReused:: Completely Elapsed: 68.23263600096107ms
Info 13901[23:19:22.648] Different program with same set of files
Info 13902[23:19:23.435] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 13903[23:19:23.496] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 932 structureChanged: false structureIsReused:: Completely Elapsed: 60.773218002170324ms
Info 13904[23:19:23.496] Different program with same set of files
Info 13905[23:19:23.499] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 13906[23:19:23.537] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 933 structureChanged: false structureIsReused:: Completely Elapsed: 38.854671999812126ms
Info 13907[23:19:23.538] Different program with same set of files
Info 13908[23:19:23.746] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 13909[23:19:23.788] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 934 structureChanged: false structureIsReused:: Completely Elapsed: 42.09832600131631ms
Info 13910[23:19:23.788] Different program with same set of files
Info 13911[23:19:24.386] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 13912[23:19:24.455] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 935 structureChanged: false structureIsReused:: Completely Elapsed: 68.92844099923968ms
Info 13913[23:19:24.456] Different program with same set of files
Info 13914[23:19:24.459] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 13915[23:19:24.503] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 936 structureChanged: false structureIsReused:: Completely Elapsed: 44.151546001434326ms
Info 13916[23:19:24.503] Different program with same set of files
Info 13917[23:19:24.537] getCompletionData: Get current token: 0.007975999265909195
Info 13918[23:19:24.537] getCompletionData: Is inside comment: 0.02152099832892418
Info 13919[23:19:24.537] getCompletionData: Get previous token: 0.024050001055002213
Info 13920[23:19:24.537] getExportInfoMap: cache hit
Info 13921[23:19:24.564] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 94 from cache
Info 13922[23:19:24.564] collectAutoImports: response is complete
Info 13923[23:19:24.564] collectAutoImports: 26.82021600008011
Info 13924[23:19:24.564] getCompletionData: Semantic work: 26.944074001163244
Info 13925[23:19:24.566] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 1.452419001609087
Info 13926[23:19:25.106] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 13927[23:19:25.197] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 937 structureChanged: false structureIsReused:: Completely Elapsed: 91.0299490019679ms
Info 13928[23:19:25.197] Different program with same set of files
Info 13929[23:19:25.199] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 13930[23:19:25.249] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 938 structureChanged: false structureIsReused:: Completely Elapsed: 50.03965499997139ms
Info 13931[23:19:25.249] Different program with same set of files
Info 13932[23:19:27.353] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 13933[23:19:27.449] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 939 structureChanged: true structureIsReused:: SafeModules Elapsed: 95.73946800082922ms
Info 13934[23:19:27.449] Different program with same set of files
Info 13935[23:19:27.547] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 13936[23:19:27.645] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 940 structureChanged: true structureIsReused:: SafeModules Elapsed: 97.56660900264978ms
Info 13937[23:19:27.645] Different program with same set of files
Info 13938[23:19:27.762] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 13939[23:19:27.846] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 941 structureChanged: true structureIsReused:: SafeModules Elapsed: 83.57387199997902ms
Info 13940[23:19:27.846] Different program with same set of files
Info 13941[23:19:28.233] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 13942[23:19:28.315] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 942 structureChanged: true structureIsReused:: SafeModules Elapsed: 82.41096000000834ms
Info 13943[23:19:28.315] Different program with same set of files
Info 13944[23:19:28.830] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 13945[23:19:28.974] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 943 structureChanged: true structureIsReused:: SafeModules Elapsed: 143.68509700149298ms
Info 13946[23:19:28.974] Different program with same set of files
Info 13947[23:19:29.425] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 13948[23:19:29.524] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 944 structureChanged: true structureIsReused:: SafeModules Elapsed: 99.10671599954367ms
Info 13949[23:19:29.524] Different program with same set of files
Info 13950[23:19:29.880] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 13951[23:19:29.969] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 945 structureChanged: true structureIsReused:: SafeModules Elapsed: 88.27997099980712ms
Info 13952[23:19:29.969] Different program with same set of files
Info 13953[23:19:30.399] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 13954[23:19:30.493] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 946 structureChanged: true structureIsReused:: SafeModules Elapsed: 93.4242830015719ms
Info 13955[23:19:30.493] Different program with same set of files
Info 13956[23:19:31.010] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 13957[23:19:31.141] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 947 structureChanged: true structureIsReused:: SafeModules Elapsed: 130.51455700024962ms
Info 13958[23:19:31.141] Different program with same set of files
Info 13959[23:19:31.142] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 13960[23:19:31.217] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 948 structureChanged: true structureIsReused:: SafeModules Elapsed: 75.75945600122213ms
Info 13961[23:19:31.217] Different program with same set of files
Info 13962[23:19:31.700] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 13963[23:19:31.801] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 949 structureChanged: true structureIsReused:: SafeModules Elapsed: 101.46084700152278ms
Info 13964[23:19:31.801] Project '/dev/null/inferredProject1*' (Inferred)
Info 13965[23:19:31.801] 	Files (393)

Info 13966[23:19:31.801] -----------------------------------------------
Info 13967[23:19:31.801] Project '/dev/null/autoImportProviderProject1*' (AutoImportProvider)
Info 13968[23:19:31.801] 	Files (378)

Info 13969[23:19:31.801] -----------------------------------------------
Info 13970[23:19:37.969] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 13971[23:19:38.069] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 950 structureChanged: true structureIsReused:: SafeModules Elapsed: 98.94238299876451ms
Info 13972[23:19:38.069] Different program with same set of files
Info 13973[23:19:41.968] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 13974[23:19:42.074] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 951 structureChanged: true structureIsReused:: SafeModules Elapsed: 105.95629600062966ms
Info 13975[23:19:42.074] Project '/dev/null/inferredProject1*' (Inferred)
Info 13976[23:19:42.074] 	Files (394)

Info 13977[23:19:42.074] -----------------------------------------------
Info 13978[23:19:42.074] Project '/dev/null/autoImportProviderProject1*' (AutoImportProvider)
Info 13979[23:19:42.074] 	Files (378)

Info 13980[23:19:42.074] -----------------------------------------------
Info 13981[23:19:57.189] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 13982[23:19:57.290] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 952 structureChanged: false structureIsReused:: Completely Elapsed: 101.43153399974108ms
Info 13983[23:19:57.290] Different program with same set of files
Info 13984[23:19:57.291] getCompletionData: Get current token: 0.03673599660396576
Info 13985[23:19:57.291] getCompletionData: Is inside comment: 0.006613001227378845
Info 13986[23:19:57.291] getCompletionData: Get previous token: 0.15757500007748604
Info 13987[23:19:57.292] getCompletionsAtPosition: isCompletionListBlocker: 0.02004699781537056
Info 13988[23:19:57.322] getCompletionData: Semantic work: 30.562894001603127
Info 13989[23:19:57.323] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.21453800052404404
Info 13990[23:19:57.324] getCompletionData: Get current token: 0.04276299849152565
Info 13991[23:19:57.324] getCompletionData: Is inside comment: 0.008303001523017883
Info 13992[23:19:57.325] getCompletionData: Get previous token: 0.16043899953365326
Info 13993[23:19:57.325] getCompletionsAtPosition: isCompletionListBlocker: 0.02026199921965599
Info 13994[23:19:57.325] getCompletionData: Semantic work: 0.48591800034046173
Info 13995[23:19:57.325] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.0821870006620884
Info 13996[23:19:57.326] getCompletionData: Get current token: 0.040654998272657394
Info 13997[23:19:57.326] getCompletionData: Is inside comment: 0.006365001201629639
Info 13998[23:19:57.326] getCompletionData: Get previous token: 0.13659600168466568
Info 13999[23:19:57.326] getCompletionsAtPosition: isCompletionListBlocker: 0.015310999006032944
Info 14000[23:19:57.327] getCompletionData: Semantic work: 0.3697579987347126
Info 14001[23:19:57.327] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.06351299956440926
Info 14002[23:19:57.327] getCompletionData: Get current token: 0.022009000182151794
Info 14003[23:19:57.328] getCompletionData: Is inside comment: 0.004139997065067291
Info 14004[23:19:57.328] getCompletionData: Get previous token: 0.0818529985845089
Info 14005[23:19:57.328] getCompletionsAtPosition: isCompletionListBlocker: 0.010666001588106155
Info 14006[23:19:57.328] getCompletionData: Semantic work: 0.22736500203609467
Info 14007[23:19:57.328] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.0368259996175766
Info 14008[23:19:57.340] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 14009[23:19:57.390] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 953 structureChanged: false structureIsReused:: Completely Elapsed: 49.223384000360966ms
Info 14010[23:19:57.390] Different program with same set of files
Info 14011[23:19:57.390] getCompletionData: Get current token: 0.020346999168395996
Info 14012[23:19:57.390] getCompletionData: Is inside comment: 0.003912001848220825
Info 14013[23:19:57.390] getCompletionData: Get previous token: 0.08418099954724312
Info 14014[23:19:57.391] getCompletionsAtPosition: isCompletionListBlocker: 0.013825003057718277
Info 14015[23:19:57.403] getCompletionData: Semantic work: 12.308922000229359
Info 14016[23:19:57.403] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.08535800129175186
Info 14017[23:19:57.404] getCompletionData: Get current token: 0.028193000704050064
Info 14018[23:19:57.404] getCompletionData: Is inside comment: 0.005682997405529022
Info 14019[23:19:57.404] getCompletionData: Get previous token: 0.11919999867677689
Info 14020[23:19:57.404] getCompletionsAtPosition: isCompletionListBlocker: 0.01740099862217903
Info 14021[23:19:57.405] getCompletionData: Semantic work: 0.3957599997520447
Info 14022[23:19:57.405] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.08772600069642067
Info 14023[23:19:57.406] getCompletionData: Get current token: 0.0185759998857975
Info 14024[23:19:57.406] getCompletionData: Is inside comment: 0.003702998161315918
Info 14025[23:19:57.406] getCompletionData: Get previous token: 0.09152500331401825
Info 14026[23:19:57.406] getCompletionsAtPosition: isCompletionListBlocker: 0.01797499880194664
Info 14027[23:19:57.406] getCompletionData: Semantic work: 0.2553189992904663
Info 14028[23:19:57.406] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.045830000191926956
Info 14029[23:19:57.407] getCompletionData: Get current token: 0.01830499991774559
Info 14030[23:19:57.407] getCompletionData: Is inside comment: 0.0036519989371299744
Info 14031[23:19:57.407] getCompletionData: Get previous token: 0.0683860033750534
Info 14032[23:19:57.407] getCompletionsAtPosition: isCompletionListBlocker: 0.00843299925327301
Info 14033[23:19:57.407] getCompletionData: Semantic work: 0.18524999916553497
Info 14034[23:19:57.407] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.02927599847316742
Info 14035[23:19:57.407] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 14036[23:19:57.457] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 954 structureChanged: false structureIsReused:: Completely Elapsed: 49.519235000014305ms
